attack_uid,target_host,host,item,key,itemid,value_type,samples,min_value,avg_value,max_value,last_value,first_clock,last_clock,first_utc,last_utc,source
D-T0860-5,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,135,0.0001,0.000177,0.00036716461181640625,0.0001881122589111328,1777750989,1777751659,2026-05-02T19:43:09Z,2026-05-02T19:54:19Z,history.get
D-T0860-5,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,135,1.0,1.0,1.0,1.0,1777750992,1777751662,2026-05-02T19:43:12Z,2026-05-02T19:54:22Z,history.get
D-T0860-5,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,135,0.0001,0.000166,0.0003979206085205078,0.00016999244689941406,1777750988,1777751658,2026-05-02T19:43:08Z,2026-05-02T19:54:18Z,history.get
D-T0860-5,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,135,1.0,1.0,1.0,1.0,1777750989,1777751659,2026-05-02T19:43:09Z,2026-05-02T19:54:19Z,history.get
D-T0860-5,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,135,0.0001,0.000176,0.0002932548522949219,0.00015783309936523438,1777750990,1777751660,2026-05-02T19:43:10Z,2026-05-02T19:54:20Z,history.get
D-T0809-6,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,132,1.0,1.0,1.0,1.0,1777751005,1777751660,2026-05-02T19:43:25Z,2026-05-02T19:54:20Z,history.get
D-T0809-6,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,132,0.0001,0.000202,0.00034308433532714844,0.00013685226440429688,1777751006,1777751661,2026-05-02T19:43:26Z,2026-05-02T19:54:21Z,history.get
D-T0809-6,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,131,1.0,1.0,1.0,1.0,1777751008,1777751658,2026-05-02T19:43:28Z,2026-05-02T19:54:18Z,history.get
D-T0809-6,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,132,0.0001,0.000176,0.00036716461181640625,0.0001881122589111328,1777751004,1777751659,2026-05-02T19:43:24Z,2026-05-02T19:54:19Z,history.get
D-T0809-6,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,132,1.0,1.0,1.0,1.0,1777751007,1777751662,2026-05-02T19:43:27Z,2026-05-02T19:54:22Z,history.get
D-T0809-6,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,131,0.0001,0.000165,0.0003979206085205078,0.00016999244689941406,1777751008,1777751658,2026-05-02T19:43:28Z,2026-05-02T19:54:18Z,history.get
D-T0809-6,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,132,1.0,1.0,1.0,1.0,1777751004,1777751659,2026-05-02T19:43:24Z,2026-05-02T19:54:19Z,history.get
D-T0809-6,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,132,0.0001,0.000176,0.0002932548522949219,0.00015783309936523438,1777751005,1777751660,2026-05-02T19:43:25Z,2026-05-02T19:54:20Z,history.get
D-T0814-6,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,130,1.0,1.0,1.0,1.0,1777751015,1777751660,2026-05-02T19:43:35Z,2026-05-02T19:54:20Z,history.get
D-T0814-6,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,131,0.0001,0.000202,0.00034308433532714844,0.00013685226440429688,1777751011,1777751661,2026-05-02T19:43:31Z,2026-05-02T19:54:21Z,history.get
D-T0814-6,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,130,1.0,1.0,1.0,1.0,1777751013,1777751658,2026-05-02T19:43:33Z,2026-05-02T19:54:18Z,history.get
D-T0814-6,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,130,0.0001,0.000176,0.00036716461181640625,0.0001881122589111328,1777751014,1777751659,2026-05-02T19:43:34Z,2026-05-02T19:54:19Z,history.get
D-T0814-6,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,131,1.0,1.0,1.0,1.0,1777751012,1777751662,2026-05-02T19:43:32Z,2026-05-02T19:54:22Z,history.get
D-T0814-6,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,130,0.0001,0.000164,0.0003979206085205078,0.00016999244689941406,1777751013,1777751658,2026-05-02T19:43:33Z,2026-05-02T19:54:18Z,history.get
D-T0814-6,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,130,1.0,1.0,1.0,1.0,1777751014,1777751659,2026-05-02T19:43:34Z,2026-05-02T19:54:19Z,history.get
D-T0814-6,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,130,0.0001,0.000176,0.0002932548522949219,0.00015783309936523438,1777751015,1777751660,2026-05-02T19:43:35Z,2026-05-02T19:54:20Z,history.get
D-T0860-6,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,129,1.0,1.0,1.0,1.0,1777751020,1777751660,2026-05-02T19:43:40Z,2026-05-02T19:54:20Z,history.get
D-T0860-6,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,129,0.0001,0.000201,0.00034308433532714844,0.00013685226440429688,1777751021,1777751661,2026-05-02T19:43:41Z,2026-05-02T19:54:21Z,history.get
D-T0860-6,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,128,1.0,1.0,1.0,1.0,1777751023,1777751658,2026-05-02T19:43:43Z,2026-05-02T19:54:18Z,history.get
D-T0860-6,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,128,0.0001,0.000176,0.00036716461181640625,0.0001881122589111328,1777751024,1777751659,2026-05-02T19:43:44Z,2026-05-02T19:54:19Z,history.get
D-T0860-6,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,129,1.0,1.0,1.0,1.0,1777751022,1777751662,2026-05-02T19:43:42Z,2026-05-02T19:54:22Z,history.get
D-T0860-6,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,128,0.0001,0.000163,0.0003979206085205078,0.00016999244689941406,1777751023,1777751658,2026-05-02T19:43:43Z,2026-05-02T19:54:18Z,history.get
D-T0860-6,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,128,1.0,1.0,1.0,1.0,1777751024,1777751659,2026-05-02T19:43:44Z,2026-05-02T19:54:19Z,history.get
D-T0860-6,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,129,0.0001,0.000176,0.0002932548522949219,0.00015783309936523438,1777751020,1777751660,2026-05-02T19:43:40Z,2026-05-02T19:54:20Z,history.get
D-T0809-7,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,126,1.0,1.0,1.0,1.0,1777751035,1777751660,2026-05-02T19:43:55Z,2026-05-02T19:54:20Z,history.get
D-T0809-7,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,126,0.0001,0.000201,0.00034308433532714844,0.00013685226440429688,1777751036,1777751661,2026-05-02T19:43:56Z,2026-05-02T19:54:21Z,history.get
D-T0809-7,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,125,1.0,1.0,1.0,1.0,1777751038,1777751658,2026-05-02T19:43:58Z,2026-05-02T19:54:18Z,history.get
D-T0809-7,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,126,0.0001,0.000175,0.00036716461181640625,0.0001881122589111328,1777751034,1777751659,2026-05-02T19:43:54Z,2026-05-02T19:54:19Z,history.get
D-T0809-7,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,126,1.0,1.0,1.0,1.0,1777751037,1777751662,2026-05-02T19:43:57Z,2026-05-02T19:54:22Z,history.get
D-T0809-7,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,125,0.0001,0.000164,0.0003979206085205078,0.00016999244689941406,1777751038,1777751658,2026-05-02T19:43:58Z,2026-05-02T19:54:18Z,history.get
D-T0809-7,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,126,1.0,1.0,1.0,1.0,1777751034,1777751659,2026-05-02T19:43:54Z,2026-05-02T19:54:19Z,history.get
D-T0809-7,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,126,0.0001,0.000177,0.0002932548522949219,0.00015783309936523438,1777751035,1777751660,2026-05-02T19:43:55Z,2026-05-02T19:54:20Z,history.get
D-T0814-7,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,124,1.0,1.0,1.0,1.0,1777751045,1777751660,2026-05-02T19:44:05Z,2026-05-02T19:54:20Z,history.get
D-T0814-7,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,125,0.0001,0.000202,0.00034308433532714844,0.00013685226440429688,1777751041,1777751661,2026-05-02T19:44:01Z,2026-05-02T19:54:21Z,history.get
D-T0814-7,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,124,1.0,1.0,1.0,1.0,1777751043,1777751658,2026-05-02T19:44:03Z,2026-05-02T19:54:18Z,history.get
D-T0814-7,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,124,0.0001,0.000175,0.00036716461181640625,0.0001881122589111328,1777751044,1777751659,2026-05-02T19:44:04Z,2026-05-02T19:54:19Z,history.get
D-T0814-7,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,125,1.0,1.0,1.0,1.0,1777751042,1777751662,2026-05-02T19:44:02Z,2026-05-02T19:54:22Z,history.get
D-T0814-7,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,125,0.0001,0.000163,0.0003979206085205078,0.0001385211944580078,1777751043,1777751663,2026-05-02T19:44:03Z,2026-05-02T19:54:23Z,history.get
D-T0814-7,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,124,1.0,1.0,1.0,1.0,1777751044,1777751659,2026-05-02T19:44:04Z,2026-05-02T19:54:19Z,history.get
D-T0814-7,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,124,0.0001,0.000177,0.0002932548522949219,0.00015783309936523438,1777751045,1777751660,2026-05-02T19:44:05Z,2026-05-02T19:54:20Z,history.get
D-T0860-7,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,123,1.0,1.0,1.0,1.0,1777751050,1777751660,2026-05-02T19:44:10Z,2026-05-02T19:54:20Z,history.get
D-T0860-7,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,123,0.0001,0.000202,0.00034308433532714844,0.00013685226440429688,1777751051,1777751661,2026-05-02T19:44:11Z,2026-05-02T19:54:21Z,history.get
D-T0860-7,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,124,1.0,1.0,1.0,1.0,1777751048,1777751663,2026-05-02T19:44:08Z,2026-05-02T19:54:23Z,history.get
D-T0860-7,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,123,0.0001,0.000176,0.00036716461181640625,0.0001881122589111328,1777751049,1777751659,2026-05-02T19:44:09Z,2026-05-02T19:54:19Z,history.get
D-T0860-7,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,123,1.0,1.0,1.0,1.0,1777751052,1777751662,2026-05-02T19:44:12Z,2026-05-02T19:54:22Z,history.get
D-T0860-7,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,124,0.0001,0.000163,0.0003979206085205078,0.0001385211944580078,1777751048,1777751663,2026-05-02T19:44:08Z,2026-05-02T19:54:23Z,history.get
D-T0860-7,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,123,1.0,1.0,1.0,1.0,1777751049,1777751659,2026-05-02T19:44:09Z,2026-05-02T19:54:19Z,history.get
D-T0860-7,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,123,0.0001,0.000178,0.0002932548522949219,0.00015783309936523438,1777751050,1777751660,2026-05-02T19:44:10Z,2026-05-02T19:54:20Z,history.get
D-T0809-8,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,120,1.0,1.0,1.0,1.0,1777751065,1777751660,2026-05-02T19:44:25Z,2026-05-02T19:54:20Z,history.get
D-T0809-8,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,121,0.0001,0.000202,0.00034308433532714844,0.00013685226440429688,1777751061,1777751661,2026-05-02T19:44:21Z,2026-05-02T19:54:21Z,history.get
D-T0809-8,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,121,1.0,1.0,1.0,1.0,1777751063,1777751663,2026-05-02T19:44:23Z,2026-05-02T19:54:23Z,history.get
D-T0809-8,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,120,0.0001,0.000176,0.00036716461181640625,0.0001881122589111328,1777751064,1777751659,2026-05-02T19:44:24Z,2026-05-02T19:54:19Z,history.get
D-T0809-8,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,121,1.0,1.0,1.0,1.0,1777751062,1777751662,2026-05-02T19:44:22Z,2026-05-02T19:54:22Z,history.get
D-T0809-8,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,121,0.0001,0.000163,0.0003979206085205078,0.0001385211944580078,1777751063,1777751663,2026-05-02T19:44:23Z,2026-05-02T19:54:23Z,history.get
D-T0809-8,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,120,1.0,1.0,1.0,1.0,1777751064,1777751659,2026-05-02T19:44:24Z,2026-05-02T19:54:19Z,history.get
D-T0809-8,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,120,0.0001,0.000176,0.0002932548522949219,0.00015783309936523438,1777751065,1777751660,2026-05-02T19:44:25Z,2026-05-02T19:54:20Z,history.get
D-T0814-8,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,119,1.0,1.0,1.0,1.0,1777751070,1777751660,2026-05-02T19:44:30Z,2026-05-02T19:54:20Z,history.get
D-T0814-8,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,119,0.0001,0.000202,0.00034308433532714844,0.00013685226440429688,1777751071,1777751661,2026-05-02T19:44:31Z,2026-05-02T19:54:21Z,history.get
D-T0814-8,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,120,1.0,1.0,1.0,1.0,1777751068,1777751663,2026-05-02T19:44:28Z,2026-05-02T19:54:23Z,history.get
D-T0814-8,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,119,0.0001,0.000176,0.00036716461181640625,0.0001881122589111328,1777751069,1777751659,2026-05-02T19:44:29Z,2026-05-02T19:54:19Z,history.get
D-T0814-8,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,119,1.0,1.0,1.0,1.0,1777751072,1777751662,2026-05-02T19:44:32Z,2026-05-02T19:54:22Z,history.get
D-T0814-8,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,120,0.0001,0.000163,0.0003979206085205078,0.0001385211944580078,1777751068,1777751663,2026-05-02T19:44:28Z,2026-05-02T19:54:23Z,history.get
D-T0814-8,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,119,1.0,1.0,1.0,1.0,1777751069,1777751659,2026-05-02T19:44:29Z,2026-05-02T19:54:19Z,history.get
D-T0814-8,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,119,0.0001,0.000176,0.0002932548522949219,0.00015783309936523438,1777751070,1777751660,2026-05-02T19:44:30Z,2026-05-02T19:54:20Z,history.get
D-T0860-8,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,118,1.0,1.0,1.0,1.0,1777751075,1777751660,2026-05-02T19:44:35Z,2026-05-02T19:54:20Z,history.get
D-T0860-8,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,118,0.0001,0.000202,0.00034308433532714844,0.00013685226440429688,1777751076,1777751661,2026-05-02T19:44:36Z,2026-05-02T19:54:21Z,history.get
D-T0860-8,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,118,1.0,1.0,1.0,1.0,1777751078,1777751663,2026-05-02T19:44:38Z,2026-05-02T19:54:23Z,history.get
D-T0860-8,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,117,0.0001,0.000176,0.00036716461181640625,0.0001881122589111328,1777751079,1777751659,2026-05-02T19:44:39Z,2026-05-02T19:54:19Z,history.get
D-T0860-8,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,118,1.0,1.0,1.0,1.0,1777751077,1777751662,2026-05-02T19:44:37Z,2026-05-02T19:54:22Z,history.get
D-T0860-8,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,118,0.0001,0.000162,0.0003979206085205078,0.0001385211944580078,1777751078,1777751663,2026-05-02T19:44:38Z,2026-05-02T19:54:23Z,history.get
D-T0860-8,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,117,1.0,1.0,1.0,1.0,1777751079,1777751659,2026-05-02T19:44:39Z,2026-05-02T19:54:19Z,history.get
D-T0860-8,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,118,0.0001,0.000177,0.0002932548522949219,0.00015783309936523438,1777751075,1777751660,2026-05-02T19:44:35Z,2026-05-02T19:54:20Z,history.get
D-T0809-9,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,115,1.0,1.0,1.0,1.0,1777751090,1777751660,2026-05-02T19:44:50Z,2026-05-02T19:54:20Z,history.get
D-T0809-9,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,115,0.0001,0.000201,0.00034308433532714844,0.00013685226440429688,1777751091,1777751661,2026-05-02T19:44:51Z,2026-05-02T19:54:21Z,history.get
D-T0809-9,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,115,1.0,1.0,1.0,1.0,1777751093,1777751663,2026-05-02T19:44:53Z,2026-05-02T19:54:23Z,history.get
D-T0809-9,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,115,0.0001,0.000177,0.00036716461181640625,0.0001881122589111328,1777751089,1777751659,2026-05-02T19:44:49Z,2026-05-02T19:54:19Z,history.get
D-T0809-9,mqtt-broker,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,115,1.0,1.0,1.0,1.0,1777751092,1777751662,2026-05-02T19:44:52Z,2026-05-02T19:54:22Z,history.get
D-T0809-9,mqtt-broker,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,115,0.0001,0.000162,0.0003979206085205078,0.0001385211944580078,1777751093,1777751663,2026-05-02T19:44:53Z,2026-05-02T19:54:23Z,history.get
D-T0809-9,mqtt-broker,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,116,1.0,1.0,1.0,1.0,1777751089,1777751664,2026-05-02T19:44:49Z,2026-05-02T19:54:24Z,history.get
D-T0809-9,mqtt-broker,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,115,0.0001,0.000176,0.0002932548522949219,0.00015783309936523438,1777751090,1777751660,2026-05-02T19:44:50Z,2026-05-02T19:54:20Z,history.get
D-T0814-9,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,113,1.0,1.0,1.0,1.0,1777751100,1777751660,2026-05-02T19:45:00Z,2026-05-02T19:54:20Z,history.get
D-T0814-9,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,114,0.0001,0.000201,0.00034308433532714844,0.00013685226440429688,1777751096,1777751661,2026-05-02T19:44:56Z,2026-05-02T19:54:21Z,history.get
D-T0814-9,telemetry-api,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,114,1.0,1.0,1.0,1.0,1777751098,1777751663,2026-05-02T19:44:58Z,2026-05-02T19:54:23Z,history.get
D-T0814-9,telemetry-api,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,114,0.0001,0.000177,0.00036716461181640625,0.00012993812561035156,1777751099,1777751664,2026-05-02T19:44:59Z,2026-05-02T19:54:24Z,history.get
D-T0814-9,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,114,1.0,1.0,1.0,1.0,1777751097,1777751662,2026-05-02T19:44:57Z,2026-05-02T19:54:22Z,history.get
D-T0814-9,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,114,0.0001,0.000162,0.0003979206085205078,0.0001385211944580078,1777751098,1777751663,2026-05-02T19:44:58Z,2026-05-02T19:54:23Z,history.get
D-T0814-9,telemetry-api,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,114,1.0,1.0,1.0,1.0,1777751099,1777751664,2026-05-02T19:44:59Z,2026-05-02T19:54:24Z,history.get
D-T0814-9,telemetry-api,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,113,0.0001,0.000177,0.0002932548522949219,0.00015783309936523438,1777751100,1777751660,2026-05-02T19:45:00Z,2026-05-02T19:54:20Z,history.get
D-T0860-9,vulnerable-app,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,112,1.0,1.0,1.0,1.0,1777751105,1777751660,2026-05-02T19:45:05Z,2026-05-02T19:54:20Z,history.get
D-T0860-9,vulnerable-app,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,112,0.0001,0.000201,0.00034308433532714844,0.00013685226440429688,1777751106,1777751661,2026-05-02T19:45:06Z,2026-05-02T19:54:21Z,history.get
D-T0860-9,vulnerable-app,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,113,1.0,1.0,1.0,1.0,1777751103,1777751663,2026-05-02T19:45:03Z,2026-05-02T19:54:23Z,history.get
D-T0860-9,vulnerable-app,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,113,0.0001,0.000177,0.00036716461181640625,0.00012993812561035156,1777751104,1777751664,2026-05-02T19:45:04Z,2026-05-02T19:54:24Z,history.get
D-T0860-9,vulnerable-app,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,112,1.0,1.0,1.0,1.0,1777751107,1777751662,2026-05-02T19:45:07Z,2026-05-02T19:54:22Z,history.get
D-T0860-9,vulnerable-app,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,113,0.0001,0.000162,0.0003979206085205078,0.0001385211944580078,1777751103,1777751663,2026-05-02T19:45:03Z,2026-05-02T19:54:23Z,history.get
D-T0860-9,vulnerable-app,vulnerable-app,vulnerable-app availability,"net.tcp.service[http,10.10.0.154,8080]",50744,3,113,1.0,1.0,1.0,1.0,1777751104,1777751664,2026-05-02T19:45:04Z,2026-05-02T19:54:24Z,history.get
D-T0860-9,vulnerable-app,vulnerable-app,vulnerable-app latency seconds,"net.tcp.service.perf[http,10.10.0.154,8080]",50745,0,112,0.0001,0.000176,0.0002932548522949219,0.00015783309936523438,1777751105,1777751660,2026-05-02T19:45:05Z,2026-05-02T19:54:20Z,history.get
D-T0809-10,mqtt-broker,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,109,1.0,1.0,1.0,1.0,1777751120,1777751660,2026-05-02T19:45:20Z,2026-05-02T19:54:20Z,history.get
D-T0809-10,mqtt-broker,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,110,0.0001,0.000201,0.00034308433532714844,0.00013685226440429688,1777751116,1777751661,2026-05-02T19:45:16Z,2026-05-02T19:54:21Z,history.get
D-T0809-10,mqtt-broker,mqtt-broker,mqtt-broker availability,"net.tcp.service[tcp,10.10.0.151,1883]",50738,3,110,1.0,1.0,1.0,1.0,1777751118,1777751663,2026-05-02T19:45:18Z,2026-05-02T19:54:23Z,history.get
D-T0809-10,mqtt-broker,mqtt-broker,mqtt-broker latency seconds,"net.tcp.service.perf[tcp,10.10.0.151,1883]",50739,0,110,0.0001,0.000175,0.00036716461181640625,0.00012993812561035156,1777751119,1777751664,2026-05-02T19:45:19Z,2026-05-02T19:54:24Z,history.get
