timestamp_utc,scenario,noise_uid,profile,iteration,noise_type,intensity,duration_seconds,target_services,expected_impact,false_positive_count,false_positive_detected
2026-05-03T01:58:37Z,SCENARIO_E,E-HIGH-6,HIGH,6,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T01:59:25Z,SCENARIO_E,E-HIGH-7,HIGH,7,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:00:14Z,SCENARIO_E,E-HIGH-8,HIGH,8,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:01:02Z,SCENARIO_E,E-HIGH-9,HIGH,9,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:01:50Z,SCENARIO_E,E-HIGH-10,HIGH,10,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:02:39Z,SCENARIO_E,E-HIGH-11,HIGH,11,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:03:27Z,SCENARIO_E,E-HIGH-12,HIGH,12,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:04:16Z,SCENARIO_E,E-HIGH-13,HIGH,13,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:05:04Z,SCENARIO_E,E-HIGH-14,HIGH,14,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:05:52Z,SCENARIO_E,E-HIGH-15,HIGH,15,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:06:41Z,SCENARIO_E,E-HIGH-16,HIGH,16,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:07:29Z,SCENARIO_E,E-HIGH-17,HIGH,17,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:08:18Z,SCENARIO_E,E-HIGH-18,HIGH,18,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:09:06Z,SCENARIO_E,E-HIGH-19,HIGH,19,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
2026-05-03T02:09:54Z,SCENARIO_E,E-HIGH-20,HIGH,20,mixed_operational_noise,high,30,health-app;telemetry-api;vulnerable-app;mqtt-broker,benign_no_attack,0,NO
