timestamp_utc,scenario,attack_uid,iteration,attack_id,mitre_ics,target_component,host,item,key,itemid,value_type,history_clock,history_utc,history_value,sample_delta_s,correlation_window_seconds
2026-05-02T19:46:32Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751192,2026-05-02T19:46:32Z,1,61.0,120.0
2026-05-02T19:46:37Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751197,2026-05-02T19:46:37Z,1,66.0,120.0
2026-05-02T19:46:42Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751202,2026-05-02T19:46:42Z,1,71.0,120.0
2026-05-02T19:46:47Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751207,2026-05-02T19:46:47Z,1,76.0,120.0
2026-05-02T19:46:52Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751212,2026-05-02T19:46:52Z,1,81.0,120.0
2026-05-02T19:46:57Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751217,2026-05-02T19:46:57Z,1,86.0,120.0
2026-05-02T19:47:02Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751222,2026-05-02T19:47:02Z,1,91.0,120.0
2026-05-02T19:47:07Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751227,2026-05-02T19:47:07Z,1,96.0,120.0
2026-05-02T19:47:12Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751232,2026-05-02T19:47:12Z,1,101.0,120.0
2026-05-02T19:47:17Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751237,2026-05-02T19:47:17Z,1,106.0,120.0
2026-05-02T19:47:22Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751242,2026-05-02T19:47:22Z,1,111.0,120.0
2026-05-02T19:47:27Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api availability,"net.tcp.service[http,10.10.0.153,8080]",50742,3,1777751247,2026-05-02T19:47:27Z,1,116.0,120.0
2026-05-02T19:43:33Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751013,2026-05-02T19:43:33Z,0.00023889541625976562,118.0,120.0
2026-05-02T19:43:38Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751018,2026-05-02T19:43:38Z,0.0002067089080810547,113.0,120.0
2026-05-02T19:43:43Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751023,2026-05-02T19:43:43Z,0.00018167495727539062,108.0,120.0
2026-05-02T19:43:48Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751028,2026-05-02T19:43:48Z,0.00011181831359863281,103.0,120.0
2026-05-02T19:43:53Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751033,2026-05-02T19:43:53Z,0.0001277923583984375,98.0,120.0
2026-05-02T19:43:58Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751038,2026-05-02T19:43:58Z,0.0002193450927734375,93.0,120.0
2026-05-02T19:44:03Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751043,2026-05-02T19:44:03Z,0.00017833709716796875,88.0,120.0
2026-05-02T19:44:08Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751048,2026-05-02T19:44:08Z,0.00011181831359863281,83.0,120.0
2026-05-02T19:44:13Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751053,2026-05-02T19:44:13Z,0.00020432472229003906,78.0,120.0
2026-05-02T19:44:18Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751058,2026-05-02T19:44:18Z,0.00018453598022460938,73.0,120.0
2026-05-02T19:44:23Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751063,2026-05-02T19:44:23Z,0.00024437904357910156,68.0,120.0
2026-05-02T19:44:28Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751068,2026-05-02T19:44:28Z,0.00015401840209960938,63.0,120.0
2026-05-02T19:44:33Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751073,2026-05-02T19:44:33Z,0.00023603439331054688,58.0,120.0
2026-05-02T19:44:38Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751078,2026-05-02T19:44:38Z,0.0001049041748046875,53.0,120.0
2026-05-02T19:44:43Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751083,2026-05-02T19:44:43Z,0.00010728836059570312,48.0,120.0
2026-05-02T19:44:48Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751088,2026-05-02T19:44:48Z,0.0002677440643310547,43.0,120.0
2026-05-02T19:44:53Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751093,2026-05-02T19:44:53Z,0.00016689300537109375,38.0,120.0
2026-05-02T19:44:58Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751098,2026-05-02T19:44:58Z,0.00017333030700683594,33.0,120.0
2026-05-02T19:45:03Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751103,2026-05-02T19:45:03Z,0.0002722740173339844,28.0,120.0
2026-05-02T19:45:08Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751108,2026-05-02T19:45:08Z,0.00010538101196289062,23.0,120.0
2026-05-02T19:45:13Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751113,2026-05-02T19:45:13Z,0.00020623207092285156,18.0,120.0
2026-05-02T19:45:18Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751118,2026-05-02T19:45:18Z,0.00017213821411132812,13.0,120.0
2026-05-02T19:45:23Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751123,2026-05-02T19:45:23Z,0.00010728836059570312,8.0,120.0
2026-05-02T19:45:28Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751128,2026-05-02T19:45:28Z,0.0001,3.0,120.0
2026-05-02T19:45:33Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751133,2026-05-02T19:45:33Z,0.0002243518829345703,2.0,120.0
2026-05-02T19:45:38Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751138,2026-05-02T19:45:38Z,0.0001,7.0,120.0
2026-05-02T19:45:43Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751143,2026-05-02T19:45:43Z,0.0001583099365234375,12.0,120.0
2026-05-02T19:45:48Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751148,2026-05-02T19:45:48Z,0.00011754035949707031,17.0,120.0
2026-05-02T19:45:53Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751153,2026-05-02T19:45:53Z,0.0002148151397705078,22.0,120.0
2026-05-02T19:45:58Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751158,2026-05-02T19:45:58Z,0.00016236305236816406,27.0,120.0
2026-05-02T19:46:03Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751163,2026-05-02T19:46:03Z,0.0001575946807861328,32.0,120.0
2026-05-02T19:46:08Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751168,2026-05-02T19:46:08Z,0.0001647472381591797,37.0,120.0
2026-05-02T19:46:13Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751173,2026-05-02T19:46:13Z,0.00015282630920410156,42.0,120.0
2026-05-02T19:46:18Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751178,2026-05-02T19:46:18Z,0.0001049041748046875,47.0,120.0
2026-05-02T19:46:23Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751183,2026-05-02T19:46:23Z,0.00010323524475097656,52.0,120.0
2026-05-02T19:46:28Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751188,2026-05-02T19:46:28Z,0.00011968612670898438,57.0,120.0
2026-05-02T19:46:33Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751193,2026-05-02T19:46:33Z,0.00021648406982421875,62.0,120.0
2026-05-02T19:46:38Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751198,2026-05-02T19:46:38Z,0.00022554397583007812,67.0,120.0
2026-05-02T19:46:43Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751203,2026-05-02T19:46:43Z,0.0001800060272216797,72.0,120.0
2026-05-02T19:46:48Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751208,2026-05-02T19:46:48Z,0.00018167495727539062,77.0,120.0
2026-05-02T19:46:53Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751213,2026-05-02T19:46:53Z,0.00012445449829101562,82.0,120.0
2026-05-02T19:46:58Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751218,2026-05-02T19:46:58Z,0.00020837783813476562,87.0,120.0
2026-05-02T19:47:03Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751223,2026-05-02T19:47:03Z,0.00020074844360351562,92.0,120.0
2026-05-02T19:47:08Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751228,2026-05-02T19:47:08Z,0.0001,97.0,120.0
2026-05-02T19:47:13Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751233,2026-05-02T19:47:13Z,0.00016832351684570312,102.0,120.0
2026-05-02T19:47:18Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751238,2026-05-02T19:47:18Z,0.00015783309936523438,107.0,120.0
2026-05-02T19:47:23Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751243,2026-05-02T19:47:23Z,0.0001633167266845703,112.0,120.0
2026-05-02T19:47:28Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,telemetry-api,telemetry-api latency seconds,"net.tcp.service.perf[http,10.10.0.153,8080]",50743,0,1777751248,2026-05-02T19:47:28Z,0.00020360946655273438,117.0,120.0
2026-05-02T19:43:35Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751015,2026-05-02T19:43:35Z,1,116.0,120.0
2026-05-02T19:43:40Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751020,2026-05-02T19:43:40Z,1,111.0,120.0
2026-05-02T19:43:45Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751025,2026-05-02T19:43:45Z,1,106.0,120.0
2026-05-02T19:43:50Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751030,2026-05-02T19:43:50Z,1,101.0,120.0
2026-05-02T19:43:55Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751035,2026-05-02T19:43:55Z,1,96.0,120.0
2026-05-02T19:44:00Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751040,2026-05-02T19:44:00Z,1,91.0,120.0
2026-05-02T19:44:05Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751045,2026-05-02T19:44:05Z,1,86.0,120.0
2026-05-02T19:44:10Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751050,2026-05-02T19:44:10Z,1,81.0,120.0
2026-05-02T19:44:15Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751055,2026-05-02T19:44:15Z,1,76.0,120.0
2026-05-02T19:44:20Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751060,2026-05-02T19:44:20Z,1,71.0,120.0
2026-05-02T19:44:25Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751065,2026-05-02T19:44:25Z,1,66.0,120.0
2026-05-02T19:44:30Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751070,2026-05-02T19:44:30Z,1,61.0,120.0
2026-05-02T19:44:35Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751075,2026-05-02T19:44:35Z,1,56.0,120.0
2026-05-02T19:44:40Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751080,2026-05-02T19:44:40Z,1,51.0,120.0
2026-05-02T19:44:45Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751085,2026-05-02T19:44:45Z,1,46.0,120.0
2026-05-02T19:44:50Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751090,2026-05-02T19:44:50Z,1,41.0,120.0
2026-05-02T19:44:55Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751095,2026-05-02T19:44:55Z,1,36.0,120.0
2026-05-02T19:45:00Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751100,2026-05-02T19:45:00Z,1,31.0,120.0
2026-05-02T19:45:05Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751105,2026-05-02T19:45:05Z,1,26.0,120.0
2026-05-02T19:45:10Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751110,2026-05-02T19:45:10Z,1,21.0,120.0
2026-05-02T19:45:15Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751115,2026-05-02T19:45:15Z,1,16.0,120.0
2026-05-02T19:45:20Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751120,2026-05-02T19:45:20Z,1,11.0,120.0
2026-05-02T19:45:25Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751125,2026-05-02T19:45:25Z,1,6.0,120.0
2026-05-02T19:45:30Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751130,2026-05-02T19:45:30Z,1,1.0,120.0
2026-05-02T19:45:35Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751135,2026-05-02T19:45:35Z,1,4.0,120.0
2026-05-02T19:45:40Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751140,2026-05-02T19:45:40Z,1,9.0,120.0
2026-05-02T19:45:45Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751145,2026-05-02T19:45:45Z,1,14.0,120.0
2026-05-02T19:45:50Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751150,2026-05-02T19:45:50Z,1,19.0,120.0
2026-05-02T19:45:55Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751155,2026-05-02T19:45:55Z,1,24.0,120.0
2026-05-02T19:46:00Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751160,2026-05-02T19:46:00Z,1,29.0,120.0
2026-05-02T19:46:05Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751165,2026-05-02T19:46:05Z,1,34.0,120.0
2026-05-02T19:46:10Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751170,2026-05-02T19:46:10Z,1,39.0,120.0
2026-05-02T19:46:15Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751175,2026-05-02T19:46:15Z,1,44.0,120.0
2026-05-02T19:46:20Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751180,2026-05-02T19:46:20Z,1,49.0,120.0
2026-05-02T19:46:25Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751185,2026-05-02T19:46:25Z,1,54.0,120.0
2026-05-02T19:46:30Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751190,2026-05-02T19:46:30Z,1,59.0,120.0
2026-05-02T19:46:35Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751195,2026-05-02T19:46:35Z,1,64.0,120.0
2026-05-02T19:46:40Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751200,2026-05-02T19:46:40Z,1,69.0,120.0
2026-05-02T19:46:45Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751205,2026-05-02T19:46:45Z,1,74.0,120.0
2026-05-02T19:46:50Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751210,2026-05-02T19:46:50Z,1,79.0,120.0
2026-05-02T19:46:55Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751215,2026-05-02T19:46:55Z,1,84.0,120.0
2026-05-02T19:47:00Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751220,2026-05-02T19:47:00Z,1,89.0,120.0
2026-05-02T19:47:05Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751225,2026-05-02T19:47:05Z,1,94.0,120.0
2026-05-02T19:47:10Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751230,2026-05-02T19:47:10Z,1,99.0,120.0
2026-05-02T19:47:15Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751235,2026-05-02T19:47:15Z,1,104.0,120.0
2026-05-02T19:47:20Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751240,2026-05-02T19:47:20Z,1,109.0,120.0
2026-05-02T19:47:25Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751245,2026-05-02T19:47:25Z,1,114.0,120.0
2026-05-02T19:47:30Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app availability,"net.tcp.service[http,10.10.0.152,8080]",50740,3,1777751250,2026-05-02T19:47:30Z,1,119.0,120.0
2026-05-02T19:43:31Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,1777751011,2026-05-02T19:43:31Z,0.00029277801513671875,120.0,120.0
2026-05-02T19:43:36Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,telemetry-api,health-app,health-app latency seconds,"net.tcp.service.perf[http,10.10.0.152,8080]",50741,0,1777751016,2026-05-02T19:43:36Z,0.00027108192443847656,115.0,120.0
