timestamp_utc,noise_uid,scenario,profile,iteration,event_type,severity,expected_impact,target_services,source
2026-05-03T03:16:35Z,E-MEDIUM-18,SCENARIO_E,MEDIUM,18,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:17:23Z,E-MEDIUM-19,SCENARIO_E,MEDIUM,19,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:18:11Z,E-MEDIUM-20,SCENARIO_E,MEDIUM,20,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:18:58Z,E-HIGH-1,SCENARIO_E,HIGH,1,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:19:48Z,E-HIGH-2,SCENARIO_E,HIGH,2,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:20:37Z,E-HIGH-3,SCENARIO_E,HIGH,3,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:21:25Z,E-HIGH-4,SCENARIO_E,HIGH,4,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:22:14Z,E-HIGH-5,SCENARIO_E,HIGH,5,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:23:03Z,E-HIGH-6,SCENARIO_E,HIGH,6,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:23:51Z,E-HIGH-7,SCENARIO_E,HIGH,7,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:24:40Z,E-HIGH-8,SCENARIO_E,HIGH,8,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:25:29Z,E-HIGH-9,SCENARIO_E,HIGH,9,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:26:19Z,E-HIGH-10,SCENARIO_E,HIGH,10,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:27:09Z,E-HIGH-11,SCENARIO_E,HIGH,11,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:28:29Z,E-HIGH-12,SCENARIO_E,HIGH,12,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:29:17Z,E-HIGH-13,SCENARIO_E,HIGH,13,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:30:06Z,E-HIGH-14,SCENARIO_E,HIGH,14,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:30:55Z,E-HIGH-15,SCENARIO_E,HIGH,15,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:31:44Z,E-HIGH-16,SCENARIO_E,HIGH,16,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:32:33Z,E-HIGH-17,SCENARIO_E,HIGH,17,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:33:24Z,E-HIGH-18,SCENARIO_E,HIGH,18,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:34:12Z,E-HIGH-19,SCENARIO_E,HIGH,19,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
2026-05-03T03:35:00Z,E-HIGH-20,SCENARIO_E,HIGH,20,legitimate_operational_noise,benign,benign_no_attack,"health-app;telemetry-api;vulnerable-app;mqtt-broker",local_ndjson_batch
