timestamp_utc,scenario_id,execution_id,iteration,attack_id,technique_id,source,target,event_type,severity,metric_name,metric_value,unit,zabbix_itemid,zabbix_event_id,wazuh_alert_id,correlation_window_seconds,dataset_source,raw_file,raw_row_hash
2026-05-02T19:44:31Z,SCENARIO_D,D-T0814-4,4,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,da65c94f2e69beaa
2026-05-02T19:44:38Z,SCENARIO_D,D-T0860-4,4,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,02701709528f6245
2026-05-02T19:44:53Z,SCENARIO_D,D-T0809-5,5,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,4834bfac636a20f3
2026-05-02T19:45:00Z,SCENARIO_D,D-T0814-5,5,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,8f87d025213a8ce9
2026-05-02T19:45:08Z,SCENARIO_D,D-T0860-5,5,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,b70b9823c9490a8c
2026-05-02T19:45:24Z,SCENARIO_D,D-T0809-6,6,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,67e5913afdc8ac83
2026-05-02T19:45:31Z,SCENARIO_D,D-T0814-6,6,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,de42c11306b8b071
2026-05-02T19:45:40Z,SCENARIO_D,D-T0860-6,6,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,a74aa260d0a607fe
2026-05-02T19:45:54Z,SCENARIO_D,D-T0809-7,7,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,4aa7f312a2bb7efa
2026-05-02T19:46:01Z,SCENARIO_D,D-T0814-7,7,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,f9373978b628f1dd
2026-05-02T19:46:08Z,SCENARIO_D,D-T0860-7,7,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,8c2c2aedfbc990ac
2026-05-02T19:46:21Z,SCENARIO_D,D-T0809-8,8,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,08eb82d2989a6240
2026-05-02T19:46:28Z,SCENARIO_D,D-T0814-8,8,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,5f36c68b1d1351f0
2026-05-02T19:46:35Z,SCENARIO_D,D-T0860-8,8,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,6ec7630058cadaca
2026-05-02T19:46:49Z,SCENARIO_D,D-T0809-9,9,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,fca26eddfaf9c4ab
2026-05-02T19:46:56Z,SCENARIO_D,D-T0814-9,9,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,8daa39f02dab3bbd
2026-05-02T19:47:03Z,SCENARIO_D,D-T0860-9,9,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,ac4fcda75d04c7bc
2026-05-02T19:47:16Z,SCENARIO_D,D-T0809-10,10,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,78b6f1321433aa47
2026-05-02T19:47:25Z,SCENARIO_D,D-T0814-10,10,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,bd53353046b78615
2026-05-02T19:47:32Z,SCENARIO_D,D-T0860-10,10,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,6ee3766b7e6e0ea4
2026-05-02T19:47:48Z,SCENARIO_D,D-T0809-11,11,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,7d68facfbcb64dd1
2026-05-02T19:47:56Z,SCENARIO_D,D-T0814-11,11,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,d1de0e0cbc3a083d
2026-05-02T19:48:03Z,SCENARIO_D,D-T0860-11,11,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,cb722358fee1f42e
2026-05-02T19:48:17Z,SCENARIO_D,D-T0809-12,12,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,2911354b5ec8e61e
2026-05-02T19:48:25Z,SCENARIO_D,D-T0814-12,12,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,d780d4cb6831ab05
2026-05-02T19:48:33Z,SCENARIO_D,D-T0860-12,12,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,684343b37eba6089
2026-05-02T19:48:47Z,SCENARIO_D,D-T0809-13,13,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,b44798415a11dceb
2026-05-02T19:48:55Z,SCENARIO_D,D-T0814-13,13,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,94c5cfd1cb605d28
2026-05-02T19:49:02Z,SCENARIO_D,D-T0860-13,13,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,bedd60e30151775a
2026-05-02T19:49:15Z,SCENARIO_D,D-T0809-14,14,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,36750eb6cbf6fcdf
2026-05-02T19:49:23Z,SCENARIO_D,D-T0814-14,14,T0814,T0814,attack_script,telemetry-api,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,51717800b9c52aaf
2026-05-02T19:49:29Z,SCENARIO_D,D-T0860-14,14,T0860,T0860,attack_script,vulnerable-app,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,1b63ca20e89da1e1
2026-05-02T19:49:42Z,SCENARIO_D,D-T0809-15,15,T0809,T0809,attack_script,mosquitto,attack_execution,controlled,attack_execution,1,event,,,,,mitre_ics_attacks,results/raw/scenario_d/mitre_ics_attacks.csv,db16f6ec5a9ca76d
